OBJECTID *,name,x,y,z,floor
571, ,608156.3204,4822301.254,116.7996,1
572, ,608154.76,4822303.817,116.8683,1
573, ,608154.76,4822303.817,116.8683,1
574, ,608151.1678,4822307.103,116.9626,1
575, ,608151.1678,4822307.103,116.9626,1
576, ,608143.7443,4822313.803,117.1284,1
577, ,608128.8972,4822327.203,117.8569,1
578, ,608121.9033,4822333.516,118.0054,1
579, ,608136.3207,4822320.503,117.5188,1
580, ,608128.8972,4822327.203,117.8569,1
581, ,608143.7443,4822313.803,117.1284,1
582, ,608136.3207,4822320.503,117.5188,1
583, ,608216.8928,4822604.137,117.0094,1
584, ,608209.3313,4822606.048,116.969,1
585, ,608209.3313,4822606.048,116.969,1
586, ,608203.3516,4822607.074,116.9006,1
587, ,608203.3516,4822607.074,116.9006,1
588, ,608193.503,4822608.807,116.6462,1
589, ,608163.9573,4822614.008,115.9975,1
590, ,608154.2061,4822615.725,116.0531,1
591, ,608173.8059,4822612.275,115.9814,1
592, ,608163.9573,4822614.008,115.9975,1
593, ,608183.6544,4822610.541,116.1675,1
594, ,608173.8059,4822612.275,115.9814,1
595, ,608193.503,4822608.807,116.6462,1
596, ,608183.6544,4822610.541,116.1675,1
597, ,607917.6636,4822516.939,125.6891,1
598, ,607919.2542,4822525.563,125.6054,1
599, ,607919.2542,4822525.563,125.6054,1
600, ,607920.0127,4822529.652,125.6172,1
601, ,607920.0127,4822529.652,125.6172,1
602, ,607921.5381,4822534.287,125.6857,1
603, ,607921.5381,4822534.287,125.6857,1
604, ,607925.0486,4822539.086,125.7678,1
605, ,607925.0486,4822539.086,125.7678,1
606, ,607930.0562,4822541.733,125.8155,1
607, ,607930.0562,4822541.733,125.8155,1
608, ,607935.3962,4822541.797,125.8439,1
609, ,607935.3962,4822541.797,125.8439,1
610, ,607940.3482,4822540.365,125.818,1
611, ,607940.3482,4822540.365,125.818,1
612, ,607944.6844,4822537.025,125.8472,1
613, ,607944.6844,4822537.025,125.8472,1
614, ,607946.9148,4822531.473,125.9698,1
615, ,607946.9148,4822531.473,125.9698,1
616, ,607947.5556,4822524.284,125.9911,1
617, ,607947.5556,4822524.284,125.9911,1
618, ,607947.212,4822522.035,125.9434,1
619, ,607947.212,4822522.035,125.9434,1
620, ,607945.9916,4822514.006,125.5082,1
621, ,607930.0562,4822541.733,125.8155,1
622, ,607930.2599,4822551.731,125.4616,1
623, ,607930.2599,4822551.731,125.4616,1
624, ,607930.3453,4822555.924,125.508,1
625, ,607930.3453,4822555.924,125.508,1
626, ,607930.5537,4822565.922,125.5799,1
627, ,607930.5537,4822565.922,125.5799,1
628, ,607930.651,4822570.592,125.595,1
629, ,607930.651,4822570.592,125.595,1
630, ,607923.7343,4822577.815,125.762,1
631, ,607916.8176,4822585.037,125.9296,1
632, ,607914.6093,4822587.342,125.9713,1
633, ,607923.7343,4822577.815,125.762,1
634, ,607916.8176,4822585.037,125.9296,1
635, ,607914.6093,4822587.342,125.9713,1
636, ,607907.9459,4822594.799,126.0594,1
637, ,607907.9459,4822594.799,126.0594,1
638, ,607902.0039,4822601.448,126.047,1
639, ,607902.0039,4822601.448,126.047,1
640, ,607896.7066,4822604.263,126.0085,1
641, ,608159.502,4822187.972,108.9508,1
642, ,608159.4494,4822180.195,108.992,1
643, ,608159.4494,4822180.195,108.992,1
644, ,608159.4233,4822176.295,108.9914,1
645, ,608159.4233,4822176.295,108.9914,1
646, ,608160.9163,4822168.887,108.7252,1
647, ,608160.9163,4822168.887,108.7252,1
648, ,608164.5718,4822163.181,108.3931,1
649, ,608164.5718,4822163.181,108.3931,1
650, ,608167.4939,4822160.362,108.1605,1
651, ,608167.4939,4822160.362,108.1605,1
652, ,608174.5666,4822157.196,107.932,1
653, ,608174.5666,4822157.196,107.932,1
654, ,608183.6941,4822153.111,107.7724,1
655, ,608211.0767,4822140.855,107.2024,1
656, ,608215.8906,4822138.701,107.1243,1
657, ,608201.9492,4822144.941,107.4306,1
658, ,608211.0767,4822140.855,107.2024,1
659, ,608192.8216,4822149.026,107.6408,1
660, ,608201.9492,4822144.941,107.4306,1
661, ,608183.6941,4822153.111,107.7724,1
662, ,608192.8216,4822149.026,107.6408,1
663, ,608215.8906,4822138.701,107.1243,1
664, ,608224.6104,4822133.805,107.0288,1
665, ,608224.6104,4822133.805,107.0288,1
666, ,608226.4507,4822132.772,107.0232,1
667, ,608226.4507,4822132.772,107.0232,1
668, ,608230.9567,4822141.7,107.1352,1
669, ,608230.9567,4822141.7,107.1352,1
670, ,608234.6025,4822148.923,107.3602,1
671, ,608234.6025,4822148.923,107.3602,1
672, ,608232.1497,4822153.205,107.3958,1
673, ,608232.1497,4822153.205,107.3958,1
674, UTM Alumni House,608227.1305,4822155.279,107.3272,1
675, ,608227.1305,4822155.279,107.3272,1
676, ,608224.7541,4822154.318,107.2452,1
677, ,608224.7541,4822154.318,107.2452,1
678, ,608219.8182,4822145.621,107.11,1
679, ,608219.8182,4822145.621,107.11,1
680, ,608215.8906,4822138.701,107.1243,1
681,Outer Circle,608229.6503,4822686.938,116.9198,1
682,Outer Circle,608230.3839,4822696.911,116.7491,1
683,Outer Circle,608230.3839,4822696.911,116.7491,1
684,Outer Circle,608230.7572,4822701.986,116.6361,1
685,Outer Circle,608230.7572,4822701.986,116.6361,1
686,Outer Circle,608230.5227,4822711.983,116.4817,1
687,Outer Circle,608230.5227,4822711.983,116.4817,1
688,Outer Circle,608230.3959,4822717.388,116.3365,1
689,Outer Circle,608230.3959,4822717.388,116.3365,1
690,Outer Circle,608230.0574,4822722.348,116.2846,1
691,Outer Circle,608230.0574,4822722.348,116.2846,1
692,Outer Circle,608228.7025,4822730.714,116.4373,1
693,Outer Circle,608228.7025,4822730.714,116.4373,1
694,Outer Circle,608227.5649,4822739.638,116.5094,1
695,Outer Circle,608227.5649,4822739.638,116.5094,1
696,Outer Circle,608227.1762,4822742.698,116.5199,1
697,Outer Circle,608227.1762,4822742.698,116.5199,1
698,Outer Circle,608224.5059,4822752.335,116.6239,1
699,Outer Circle,608221.8356,4822761.972,116.7288,1
700,Outer Circle,608221.5742,4822762.915,116.7399,1
701,Outer Circle,608224.5059,4822752.335,116.6239,1
702,Outer Circle,608221.8356,4822761.972,116.7288,1
703,Outer Circle,608221.5742,4822762.915,116.7399,1
704,Outer Circle,608217.8804,4822772.208,116.9321,1
705,Outer Circle,608217.8804,4822772.208,116.9321,1
706,Outer Circle,608214.475,4822780.775,117.1938,1
707,Outer Circle,608214.475,4822780.775,117.1938,1
708,Outer Circle,608209.7148,4822789.569,117.3908,1
709,Outer Circle,608204.9547,4822798.363,117.6116,1
710,Outer Circle,608203.7571,4822800.576,117.6623,1
711,Outer Circle,608209.7148,4822789.569,117.3908,1
712,Outer Circle,608204.9547,4822798.363,117.6116,1
713,Outer Circle,608203.7571,4822800.576,117.6623,1
714,Outer Circle,608198.8663,4822809.298,117.8998,1
715,Outer Circle,608198.8663,4822809.298,117.8998,1
716,Outer Circle,608193.9755,4822818.021,118.3637,1
717,Outer Circle,608193.9755,4822818.021,118.3637,1
718,Outer Circle,608189.5401,4822825.931,118.618,1
719,Outer Circle,608189.5401,4822825.931,118.618,1
720,Outer Circle,608183.9084,4822834.194,118.9388,1
721,Outer Circle,608183.9084,4822834.194,118.9388,1
722,Outer Circle,608180.8756,4822838.644,119.1025,1
723,Outer Circle,608180.8756,4822838.644,119.1025,1
724,Outer Circle,608175.0412,4822846.766,119.467,1
725,Outer Circle,608175.0412,4822846.766,119.467,1
726,Outer Circle,608170.2962,4822853.371,119.615,1
727,Outer Circle,608170.2962,4822853.371,119.615,1
728,Outer Circle,608164.0719,4822861.198,119.7577,1
729,Outer Circle,608164.0719,4822861.198,119.7577,1
730,Outer Circle,608158.2063,4822868.573,119.9968,1
731,Outer Circle,608158.2063,4822868.573,119.9968,1
732,Outer Circle,608151.3561,4822875.858,120.3688,1
733,Outer Circle,608151.3561,4822875.858,120.3688,1
734,Outer Circle,608144.5107,4822883.139,120.5181,1
735,Outer Circle,608144.5107,4822883.139,120.5181,1
736,Outer Circle,608136.3765,4822888.955,120.7447,1
737,Outer Circle,608136.3765,4822888.955,120.7447,1
738,Outer Circle,608133.4351,4822891.059,120.8124,1
739,Outer Circle,608133.4351,4822891.059,120.8124,1
740,Outer Circle,608124.4874,4822895.524,121.0904,1
741,Outer Circle,608124.4874,4822895.524,121.0904,1
742,Outer Circle,608119.4823,4822898.022,121.2387,1
743,Outer Circle,608119.4823,4822898.022,121.2387,1
744,Outer Circle,608110.3256,4822902.041,121.4913,1
745,Outer Circle,608110.3256,4822902.041,121.4913,1
746,Outer Circle,608105.7628,4822904.044,121.6563,1
747,Outer Circle,608105.7628,4822904.044,121.6563,1
748,Outer Circle,608096.407,4822907.575,122.1826,1
749,Outer Circle,608068.3394,4822918.168,124.8349,1
750,Outer Circle,608064.3203,4822919.685,125.2297,1
751,Outer Circle,608077.6953,4822914.637,123.8765,1
752,Outer Circle,608068.3394,4822918.168,124.8349,1
753,Outer Circle,608087.0511,4822911.106,122.8535,1
754,Outer Circle,608077.6953,4822914.637,123.8765,1
755,Outer Circle,608096.407,4822907.575,122.1826,1
756,Outer Circle,608087.0511,4822911.106,122.8535,1
757,Outer Circle,608064.3203,4822919.685,125.2297,1
758,Outer Circle,608054.8409,4822922.869,125.9166,1
759,Outer Circle,608045.3614,4822926.054,126.5227,1
760,Outer Circle,608041.5984,4822927.318,126.6692,1
761,Outer Circle,608054.8409,4822922.869,125.9166,1
762,Outer Circle,608045.3614,4822926.054,126.5227,1
763,Outer Circle,608041.5984,4822927.318,126.6692,1
764,Outer Circle,608033.1482,4822928.748,127.0133,1
765,Outer Circle,608033.1482,4822928.748,127.0133,1
766,Outer Circle,608030.7836,4822929.077,127.1016,1
767,Outer Circle,608030.7836,4822929.077,127.1016,1
768,Outer Circle,608026.1558,4822929.458,127.2543,1
769,Outer Circle,608026.1558,4822929.458,127.2543,1
770,Outer Circle,608021.7627,4822930.32,127.3905,1
771,Outer Circle,608021.7627,4822930.32,127.3905,1
772,Outer Circle,608012.1319,4822933.012,127.4782,1
773,Outer Circle,608012.1319,4822933.012,127.4782,1
774,Outer Circle,608011.9177,4822933.072,127.4767,1
775,Outer Circle,608011.9177,4822933.072,127.4767,1
776,Outer Circle,608002.5053,4822936.45,127.4926,1
777,Outer Circle,608002.5053,4822936.45,127.4926,1
778,Outer Circle,607996.4202,4822938.633,127.6195,1
779,Outer Circle,607996.4202,4822938.633,127.6195,1
780,Outer Circle,607987.1922,4822942.486,127.7139,1
781,Outer Circle,607987.1922,4822942.486,127.7139,1
782,Outer Circle,607979.1266,4822945.854,127.6647,1
783,Outer Circle,607979.1266,4822945.854,127.6647,1
784,Outer Circle,607970.2509,4822950.46,127.8059,1
785,Outer Circle,607943.624,4822964.281,128.0029,1
786,Outer Circle,607942.9878,4822964.611,128.0027,1
787,Outer Circle,607942.9878,4822964.611,128.0027,1
788,Outer Circle,607942.7552,4822964.732,128.0026,1
789,Outer Circle,607952.4996,4822959.674,128.0132,1
790,Outer Circle,607943.624,4822964.281,128.0029,1
791,Outer Circle,607961.3753,4822955.067,127.9509,1
792,Outer Circle,607952.4996,4822959.674,128.0132,1
793,Outer Circle,607970.2509,4822950.46,127.8059,1
794,Outer Circle,607961.3753,4822955.067,127.9509,1
795,Outer Circle,607942.7552,4822964.732,128.0026,1
796,Outer Circle,607933.6976,4822968.97,128.0001,1
797,Outer Circle,607933.6976,4822968.97,128.0001,1
798,Outer Circle,607932.1964,4822969.672,128.0004,1
799,Outer Circle,607932.1964,4822969.672,128.0004,1
800,Outer Circle,607922.9413,4822973.459,128.0047,1
801,Outer Circle,607922.9413,4822973.459,128.0047,1
802,Outer Circle,607922.8189,4822973.51,128.0048,1
803,Outer Circle,607922.8189,4822973.51,128.0048,1
804,Outer Circle,607913.3756,4822976.799,128.015,1
805,Outer Circle,607903.9322,4822980.089,128.0453,1
806,Outer Circle,607902.0915,4822980.731,128.0554,1
807,Outer Circle,607913.3756,4822976.799,128.015,1
808,Outer Circle,607903.9322,4822980.089,128.0453,1
809,Outer Circle,607902.0915,4822980.731,128.0554,1
810,Outer Circle,607892.4491,4822983.381,128.1349,1
811,Outer Circle,607892.4491,4822983.381,128.1349,1
812,Outer Circle,607888.498,4822984.467,128.1796,1
813,Outer Circle,607888.498,4822984.467,128.1796,1
814,Outer Circle,607878.766,4822986.766,128.314,1
815,Outer Circle,607878.766,4822986.766,128.314,1
816,Outer Circle,607876.2593,4822987.359,128.3533,1
817,Outer Circle,607876.2593,4822987.359,128.3533,1
818,Outer Circle,607866.4193,4822989.14,128.5184,1
819,Outer Circle,607856.5793,4822990.922,128.6921,1
820,Outer Circle,607853.8295,4822991.42,128.7404,1
821,Outer Circle,607866.4193,4822989.14,128.5184,1
822,Outer Circle,607856.5793,4822990.922,128.6921,1
823,Outer Circle,607853.8295,4822991.42,128.7404,1
824,Outer Circle,607843.8738,4822992.36,128.9028,1
825,Outer Circle,607843.8738,4822992.36,128.9028,1
826,Outer Circle,607842.4684,4822992.493,128.9225,1
827,Outer Circle,607842.4684,4822992.493,128.9225,1
828,Outer Circle,607833.4989,4822992.56,128.9932,1
829,Outer Circle,607833.4989,4822992.56,128.9932,1
830,Outer Circle,607823.6399,4822990.887,129.0091,1
831,Outer Circle,607823.6399,4822990.887,129.0091,1
832,Outer Circle,607822.7258,4822990.731,129.0113,1
833,Outer Circle,607822.7258,4822990.731,129.0113,1
834,Outer Circle,607813.1187,4822987.956,129.1037,1
835,Outer Circle,607813.1187,4822987.956,129.1037,1
836,Outer Circle,607811,4822987.344,129.1598,1
837,Outer Circle,607811,4822987.344,129.1598,1
838,Outer Circle,607801.9725,4822983.042,129.5943,1
839,Outer Circle,607801.9725,4822983.042,129.5943,1
840,Outer Circle,607800.1431,4822982.171,129.7079,1
841,Outer Circle,607800.1431,4822982.171,129.7079,1
842,Outer Circle,607792.1398,4822976.175,129.9994,1
843,Outer Circle,607792.1398,4822976.175,129.9994,1
844,Outer Circle,607789.8841,4822974.485,130.0284,1
845,Outer Circle,607789.8841,4822974.485,130.0284,1
846,Outer Circle,607782.539,4822967.699,130.2465,1
847,Outer Circle,607782.539,4822967.699,130.2465,1
848,Outer Circle,607781.6119,4822966.843,130.2807,1
849,Outer Circle,607781.6119,4822966.843,130.2807,1
850,Outer Circle,607775.1132,4822959.242,130.2936,1
851,Outer Circle,607768.6146,4822951.642,129.7619,1
852,Outer Circle,607765.0761,4822947.503,130.0825,1
853,Outer Circle,607775.1132,4822959.242,130.2936,1
854,Outer Circle,607768.6146,4822951.642,129.7619,1
855,Outer Circle,607765.0761,4822947.503,130.0825,1
856,Outer Circle,607758.7935,4822939.723,130.9436,1
857,Outer Circle,607708.5325,4822877.483,132.4079,1
858,Outer Circle,607704.3827,4822872.344,132.5962,1
859,Outer Circle,607714.8151,4822885.263,132.0536,1
860,Outer Circle,607708.5325,4822877.483,132.4079,1
861,Outer Circle,607721.0977,4822893.043,131.8948,1
862,Outer Circle,607714.8151,4822885.263,132.0536,1
863,Outer Circle,607727.3804,4822900.823,131.8196,1
864,Outer Circle,607721.0977,4822893.043,131.8948,1
865,Outer Circle,607733.663,4822908.603,131.708,1
866,Outer Circle,607727.3804,4822900.823,131.8196,1
867,Outer Circle,607739.9456,4822916.383,131.4382,1
868,Outer Circle,607733.663,4822908.603,131.708,1
869,Outer Circle,607746.2282,4822924.163,131.09,1
870,Outer Circle,607739.9456,4822916.383,131.4382,1
871,Outer Circle,607752.5109,4822931.943,131.2639,1
872,Outer Circle,607746.2282,4822924.163,131.09,1
873,Outer Circle,607758.7935,4822939.723,130.9436,1
874,Outer Circle,607752.5109,4822931.943,131.2639,1
875,Outer Circle,607704.3827,4822872.344,132.5962,1
876,Outer Circle,607698.0997,4822864.565,132.7212,1
877,Outer Circle,607698.0997,4822864.565,132.7212,1
878,Outer Circle,607693.8299,4822859.278,132.7744,1
879,Outer Circle,607693.8299,4822859.278,132.7744,1
880,Outer Circle,607688.6565,4822852.874,132.8434,1
881,Outer Circle,607688.6565,4822852.874,132.8434,1
882,Outer Circle,607682.3736,4822845.094,133.2331,1
883,Outer Circle,607669.8078,4822829.534,133.8255,1
884,Outer Circle,607663.7796,4822822.07,133.9304,1
885,Outer Circle,607676.0907,4822837.314,133.6436,1
886,Outer Circle,607669.8078,4822829.534,133.8255,1
887,Outer Circle,607682.3736,4822845.094,133.2331,1
888,Outer Circle,607676.0907,4822837.314,133.6436,1
889,Outer Circle,607663.7796,4822822.07,133.9304,1
890,Outer Circle,607657.7346,4822814.585,133.978,1
891,Outer Circle,607657.7346,4822814.585,133.978,1
892,Outer Circle,607651.4529,4822806.805,133.9881,1
893,Outer Circle,607582.3538,4822721.217,134.538,1
894,Outer Circle,607579.0386,4822717.11,134.718,1
895,Outer Circle,607588.6356,4822728.997,134.1934,1
896,Outer Circle,607582.3538,4822721.217,134.538,1
897,Outer Circle,607594.9173,4822736.778,133.8242,1
898,Outer Circle,607588.6356,4822728.997,134.1934,1
899,Outer Circle,607601.199,4822744.559,133.3145,1
900,Outer Circle,607594.9173,4822736.778,133.8242,1
901,Outer Circle,607607.4808,4822752.34,133.2013,1
902,Outer Circle,607601.199,4822744.559,133.3145,1
903,Outer Circle,607613.7625,4822760.12,133.0952,1
904,Outer Circle,607607.4808,4822752.34,133.2013,1
905,Outer Circle,607620.0442,4822767.901,133.2784,1
906,Outer Circle,607613.7625,4822760.12,133.0952,1
907,Outer Circle,607626.326,4822775.682,133.2413,1
908,Outer Circle,607620.0442,4822767.901,133.2784,1
909,Outer Circle,607632.6077,4822783.463,133.277,1
910,Outer Circle,607626.326,4822775.682,133.2413,1
911,Outer Circle,607638.8894,4822791.243,133.6176,1
912,Outer Circle,607632.6077,4822783.463,133.277,1
913,Outer Circle,607645.1711,4822799.024,133.8538,1
914,Outer Circle,607638.8894,4822791.243,133.6176,1
915,Outer Circle,607651.4529,4822806.805,133.9881,1
916,Outer Circle,607645.1711,4822799.024,133.8538,1
917,Outer Circle,607579.0386,4822717.11,134.718,1
918,Outer Circle,607572.7132,4822709.365,134.9525,1
919,Outer Circle,607560.0625,4822693.874,135.2945,1
920,Outer Circle,607559.5044,4822693.191,135.3136,1
921,Outer Circle,607566.3879,4822701.62,135.0953,1
922,Outer Circle,607560.0625,4822693.874,135.2945,1
923,Outer Circle,607572.7132,4822709.365,134.9525,1
924,Outer Circle,607566.3879,4822701.62,135.0953,1
925, ,608051.188,4822197.571,111.6733,1
926, ,608052.85,4822200.242,111.8236,1
927, ,608052.85,4822200.242,111.8236,1
928, ,608052.5835,4822203.748,111.8718,1
929, ,608052.5835,4822203.748,111.8718,1
930, ,608053.5937,4822208.263,111.9376,1
931, ,608053.5937,4822208.263,111.9376,1
932, ,608055.8425,4822212.132,112.0005,1
933, ,608055.8425,4822212.132,112.0005,1
934, ,608059.072,4822215.316,112.0007,1
935, ,608059.072,4822215.316,112.0007,1
936, ,608063.9644,4822217.606,112.0197,1
937, ,608063.9644,4822217.606,112.0197,1
938, ,608069.8375,4822218.2,112.0124,1
939, ,608069.8375,4822218.2,112.0124,1
940, ,608075.2427,4822217.243,111.9985,1
941, ,608075.2427,4822217.243,111.9985,1
942, ,608083.2127,4822213.572,111.7378,1
943, ,608083.2127,4822213.572,111.7378,1
944, ,608091.6594,4822208.219,111.0135,1
945, ,608116.9994,4822192.16,109.477,1
946, ,608121.2156,4822189.488,109.3172,1
947, ,608100.106,4822202.866,110.3138,1
948, ,608108.5527,4822197.513,109.7094,1
949, ,608091.6594,4822208.219,111.0135,1
950, ,608100.106,4822202.866,110.3138,1
951, ,608108.5527,4822197.513,109.7094,1
952, ,608116.9994,4822192.16,109.477,1
953, ,608121.2156,4822189.488,109.3172,1
954, ,608130.2102,4822185.118,108.7758,1
955, ,608130.2102,4822185.118,108.7758,1
956, ,608132.4141,4822184.048,108.6964,1
957, ,608132.4141,4822184.048,108.6964,1
958, ,608142.0117,4822181.239,108.5697,1
959, ,608142.0117,4822181.239,108.5697,1
960, ,608143.5695,4822180.783,108.5644,1
961, ,608143.5695,4822180.783,108.5644,1
962, ,608152.7709,4822179.932,108.7585,1
963, ,607651.4906,4822627.956,131.3416,1
964, ,607658.2894,4822635.289,131.2532,1
965, ,607665.0882,4822642.622,130.9618,1
966, ,607670.863,4822648.851,130.8389,1
967, ,607658.2894,4822635.289,131.2532,1
968, ,607665.0882,4822642.622,130.9618,1
969, ,607670.863,4822648.851,130.8389,1
970, ,607673.5436,4822656.444,130.2207,1
971, ,607673.5436,4822656.444,130.2207,1
972, ,607673.545,4822656.448,130.2203,1
973, ,607743.7551,4822725.305,127.4389,1
974, ,607753.0183,4822722.065,127.1165,1
975, ,607753.0183,4822722.065,127.1165,1
976, ,607755.6406,4822720.786,127.0754,1
977, ,607755.6406,4822720.786,127.0754,1
978, ,607758.2562,4822717.906,127.0319,1
979, ,607758.2562,4822717.906,127.0319,1
980, ,607764.5363,4822710.124,127.0098,1
981, ,607764.5363,4822710.124,127.0098,1
982, ,607764.8453,4822709.741,127.0097,1
