OBJECTID *,Shape *,slope_max,slope_avg,edge_name,surface,length,start_x,start_y,start_z,end_x,end_y,end_z,floor
3418,Polyline Z,0.348984,0.276564,unknown,concrete,9.999992,607853.1526,4822807.531,126.9084,607859.6953,4822799.969,126.8808,1
3419,Polyline Z,0.56993,0.390625,unknown,concrete,9.999997,607887.5596,4822767.761,126.7682,607893.3435,4822759.604,126.7291,1
3420,Polyline Z,0.751485,0.716183,unknown,concrete,1.377531,607893.3435,4822759.604,126.7291,607894.1403,4822758.48,126.7192,1
3421,Polyline Z,1.789684,1.789684,unknown,sidewalk,0.949314,607809.8687,4822852.463,127.9503,607810.8123,4822852.567,127.9333,1
3422,Polyline Z,1.349928,1.349928,unknown,sidewalk,0.341583,607800.7841,4822865.726,128.2764,607800.7523,4822866.066,128.281,1
3423,Polyline Z,1.332658,1.267612,unknown,sidewalk,4.795077,607800.7523,4822866.066,128.281,607800.3064,4822870.84,128.3418,1
3424,Polyline Z,1.165334,1.095398,unknown,indoor,5.981634,607800.3064,4822870.84,128.3418,607799.75,4822876.796,128.4073,1
3425,Polyline Z,12.264512,11.224683,unknown,sidewalk,2.672455,607731.6198,4822884.934,132.4006,607729.7549,4822886.849,132.1006,1
3426,Polyline Z,8.221628,7.039678,unknown,sidewalk,1.744147,607729.7549,4822886.849,132.1006,607728.5709,4822888.129,131.9779,1
3427,Polyline Z,11.796508,4.78237,unknown,sidewalk,9.8979,607732.631,4822883.851,132.5861,607739.5398,4822876.763,132.9992,1
3428,Polyline Z,1.167419,0.957056,unknown,indoor,4.234117,608026.51,4822711.528,126.2816,608027.3931,4822707.387,126.2411,1
3429,Polyline Z,0.655652,0.550526,unknown,indoor,3.76899,608027.3931,4822707.387,126.2411,608028.1792,4822703.701,126.2203,1
3430,Polyline Z,1.554186,1.362666,unknown,indoor,7.217658,608028.1792,4822703.701,126.2203,608034.2264,4822699.761,126.122,1
3431,Polyline Z,0.985889,0.794543,unknown,indoor,3.347107,608034.2264,4822699.761,126.122,608037.0307,4822697.934,126.0954,1
3432,Polyline Z,1.378963,1.228817,unknown,indoor,6.918324,607760.3576,4822792.903,128.552,607766.6027,4822789.926,128.467,1
3433,Polyline Z,0.061699,0.048888,unknown,sidewalk,6.922945,607986.0464,4822616.474,126.0001,607992.8846,4822615.394,125.9967,1
3434,Polyline Z,0.217588,0.113798,unknown,sidewalk,9.999982,607992.8846,4822615.394,125.9967,608002.7622,4822613.834,125.9853,1
3435,Polyline Z,0.267488,0.16863,unknown,sidewalk,5.569351,608002.7622,4822613.834,125.9853,608008.2634,4822612.966,125.9759,1
3436,Polyline Z,0.722427,0.495607,unknown,sidewalk,9.999982,608008.2634,4822612.966,125.9759,608018.141,4822611.406,125.9263,1
3437,Polyline Z,1.007343,0.71333,unknown,sidewalk,5.213397,608028.0186,4822609.846,125.9224,608033.1682,4822609.033,125.8853,1
3438,Polyline Z,0.501882,0.229844,unknown,sidewalk,9.999982,608018.141,4822611.406,125.9263,608028.0186,4822609.846,125.9224,1
3439,Polyline Z,13.11603,10.954705,unknown,asphalt,9.999985,608220.5421,4822558.183,117.0785,608229.7735,4822554.338,115.9834,1
3440,Polyline Z,10.204271,6.972016,unknown,asphalt,5.779508,608229.7735,4822554.338,115.9834,608235.1088,4822552.116,115.5806,1
3441,Polyline Z,4.287024,4.287024,unknown,asphalt,0.355362,608235.1088,4822552.116,115.5806,608235.4369,4822551.979,115.5654,1
3442,Polyline Z,17.94664,12.311376,unknown,sidewalk,9.999998,608233.5224,4822543.928,115.7033,608224.0289,4822547.07,116.9325,1
3443,Polyline Z,12.80219,8.443005,unknown,sidewalk,4.529751,608224.0289,4822547.07,116.9325,608219.7286,4822548.494,117.3147,1
3444,Polyline Z,4.742523,4.009396,unknown,sidewalk,5.512617,608219.7286,4822548.494,117.3147,608214.2847,4822549.361,117.5357,1
3445,Polyline Z,36.689409,12.397534,unknown,sidewalk,9.557031,608163.481,4822594.223,121.2174,608154.8187,4822598.26,120.1052,1
3446,Polyline Z,31.547183,13.662574,unknown,indoor,3.23125,608154.8187,4822598.26,120.1052,608153.4384,4822601.182,119.8591,1
3447,Polyline Z,1.904673,1.039978,unknown,sidewalk,4.842872,608207.8326,4822586.228,117.2464,608203.0072,4822585.817,117.2968,1
3448,Polyline Z,4.14319,2.724598,unknown,sidewalk,5.350432,608203.0072,4822585.817,117.2968,608197.9917,4822587.68,117.4425,1
3449,Polyline Z,6.926631,5.81892,unknown,sidewalk,4.19245,608197.9917,4822587.68,117.4425,608194.0653,4822589.15,117.6865,1
3450,Polyline Z,8.746124,7.924151,unknown,sidewalk,5.237088,608085.6419,4822498.488,125.7218,608081.2684,4822495.607,125.3068,1
3451,Polyline Z,8.375513,7.929573,unknown,sidewalk,2.270698,608087.5286,4822499.752,125.9018,608085.6419,4822498.488,125.7218,1
3452,Polyline Z,2.780052,1.439458,unknown,indoor,9.999974,607982.9545,4822786.669,126.9241,607981.5032,4822776.775,126.996,1
3453,Polyline Z,0.655457,0.478214,unknown,indoor,1.763876,607974.2465,4822727.304,125.9508,607973.9905,4822725.559,125.9593,1
3454,Polyline Z,1.469389,0.751833,unknown,indoor,9.999974,607975.6978,4822737.198,126.026,607974.2465,4822727.304,125.9508,1
3455,Polyline Z,3.354981,1.68146,unknown,indoor,9.999989,607977.1492,4822747.092,126.1942,607975.6978,4822737.198,126.026,1
3456,Polyline Z,4.133626,3.903336,unknown,indoor,9.999974,607978.6005,4822756.986,126.5845,607977.1492,4822747.092,126.1942,1
3457,Polyline Z,3.381496,3.075267,unknown,indoor,10.000073,607980.0518,4822766.88,126.892,607978.6005,4822756.986,126.5845,1
3458,Polyline Z,2.435813,1.270235,unknown,indoor,9.999989,607981.5032,4822776.775,126.996,607980.0518,4822766.88,126.892,1
3459,Polyline Z,4.418103,2.43618,unknown,indoor,10.000015,607973.9905,4822725.559,125.9593,607972.5396,4822715.665,126.1571,1
3460,Polyline Z,0.238623,0.20368,unknown,indoor,8.933634,607968.187,4822685.982,126.0247,607966.8908,4822677.143,126.0065,1
3461,Polyline Z,0.451828,0.275319,unknown,indoor,9.999902,607969.6378,4822695.876,126.0523,607968.187,4822685.982,126.0247,1
3462,Polyline Z,1.640287,1.172941,unknown,indoor,10.000015,607971.0887,4822705.77,126.1696,607969.6378,4822695.876,126.0523,1
3463,Polyline Z,2.636966,1.12761,unknown,indoor,10.000015,607972.5396,4822715.665,126.1571,607971.0887,4822705.77,126.1696,1
3464,Polyline Z,13.566868,10.310538,unknown,indoor,3.999981,607997.2274,4822876.381,127.1916,607996.6013,4822872.43,126.7794,1
3465,Polyline Z,17.56205,10.30678,unknown,indoor,5.999972,607996.6013,4822872.43,126.7794,607995.6622,4822866.504,126.3549,1
3466,Polyline Z,1.091781,1.091781,unknown,indoor,0.105597,607994.0969,4822856.627,127.11,607994.0804,4822856.523,127.1112,1
3467,Polyline Z,12.230091,7.562106,unknown,indoor,10.000067,607995.6622,4822866.504,126.3549,607994.0969,4822856.627,127.11,1
3468,Polyline Z,6.98707,4.180169,unknown,indoor,10.000037,607994.0804,4822856.523,127.1112,607992.5134,4822846.646,126.6933,1
3469,Polyline Z,7.815546,3.609386,unknown,indoor,6.827238,607990.9465,4822836.77,126.6684,607989.8767,4822830.027,126.4222,1
3470,Polyline Z,13.161203,6.275251,unknown,indoor,9.999923,607992.5134,4822846.646,126.6933,607990.9465,4822836.77,126.6684,1
3471,Polyline Z,2.355009,1.718603,unknown,indoor,6.37998,607748.1277,4822826.455,128.8976,607745.5004,4822820.641,128.8423,1
3472,Polyline Z,1.744334,1.744334,unknown,indoor,0.005371,607745.5004,4822820.641,128.8423,607745.4982,4822820.636,128.8422,1
3473,Polyline Z,3.035237,2.997974,unknown,indoor,1.420419,607748.1277,4822826.455,128.8976,607748.7048,4822827.753,128.855,1
3474,Polyline Z,3.110356,1.738089,unknown,indoor,10.000053,607748.7048,4822827.753,128.855,607752.7641,4822836.892,128.8398,1
3475,Polyline Z,0.619238,0.245969,unknown,indoor,6.519832,607760.8825,4822855.17,130.1706,607763.5291,4822861.129,130.1673,1
3476,Polyline Z,9.759376,5.173118,unknown,indoor,10.000013,607756.8233,4822846.031,129.6628,607760.8825,4822855.17,130.1706,1
3477,Polyline Z,10.866727,8.235494,unknown,indoor,9.999921,607752.7641,4822836.892,128.8398,607756.8233,4822846.031,129.6628,1
3478,Polyline Z,2.888864,1.702033,unknown,indoor,7.812327,607763.5291,4822861.129,130.1673,607766.7031,4822868.267,130.3002,1
3479,Polyline Z,4.310538,4.166123,unknown,indoor,3.713704,607788.7513,4822858.801,128.6767,607785.3398,4822860.268,128.8315,1
3480,Polyline Z,4.405045,3.47796,unknown,indoor,6.179194,607785.3398,4822860.268,128.8315,607779.6634,4822862.71,129.0464,1
3481,Polyline Z,10.681713,9.118869,unknown,indoor,9.99997,607779.6634,4822862.71,129.0464,607770.4728,4822866.651,129.9581,1
3482,Polyline Z,8.754382,8.342696,unknown,indoor,4.101672,607770.4728,4822866.651,129.9581,607766.7031,4822868.267,130.3002,1
3483,Polyline Z,1.643589,1.538187,unknown,indoor,2.561734,607803.0733,4822905.333,128.123,607804.1428,4822907.661,128.0836,1
3484,Polyline Z,2.268672,2.005182,unknown,indoor,5.227801,607803.0733,4822905.333,128.123,607800.9034,4822900.577,128.2278,1
3485,Polyline Z,1.386937,1.333664,unknown,indoor,3.843722,607800.9034,4822900.577,128.2278,607797.388,4822902.131,128.2791,1
3486,Polyline Z,1.541985,1.472787,unknown,indoor,10.000023,607797.388,4822902.131,128.2791,607788.2488,4822906.19,128.4264,1
3487,Polyline Z,2.146351,1.863224,unknown,indoor,4.157833,607788.2488,4822906.19,128.4264,607784.4489,4822907.878,128.5039,1
3488,Polyline Z,5.509936,4.725089,unknown,indoor,10.000032,607784.4489,4822907.878,128.5039,607780.3585,4822898.752,128.9764,1
3489,Polyline Z,5.013855,4.248242,unknown,indoor,5.726043,607776.2682,4822889.627,129.6418,607773.926,4822884.402,129.8851,1
3490,Polyline Z,7.832701,6.655312,unknown,indoor,9.9999,607780.3585,4822898.752,128.9764,607776.2682,4822889.627,129.6418,1
3491,Polyline Z,7.147726,3.872397,unknown,indoor,10.000004,607773.926,4822884.402,129.8851,607769.835,4822875.277,130.2722,1
3492,Polyline Z,3.841901,3.841901,unknown,indoor,0.410862,607769.835,4822875.277,130.2722,607769.6669,4822874.902,130.2879,1
3493,Polyline Z,3.397717,1.759279,unknown,indoor,7.266957,607769.6669,4822874.902,130.2879,607766.7031,4822868.267,130.3002,1
3494,Polyline Z,11.722845,8.449337,unknown,indoor,4.924788,607739.5398,4822876.763,132.9992,607744.0276,4822874.735,132.5834,1
3495,Polyline Z,12.633299,12.474671,unknown,indoor,2.890097,607744.0276,4822874.735,132.5834,607746.6612,4822873.545,132.2229,1
3496,Polyline Z,4.267904,1.443697,unknown,indoor,10.000014,607746.6612,4822873.545,132.2229,607750.7368,4822882.676,132.0951,1
3497,Polyline Z,4.515937,4.515937,unknown,indoor,0.525219,607750.7368,4822882.676,132.0951,607750.9509,4822883.156,132.0714,1
3498,Polyline Z,9.796836,9.413481,unknown,indoor,9.185893,607750.9509,4822883.156,132.0714,607759.3646,4822879.47,131.2067,1
3499,Polyline Z,10.261621,7.937004,unknown,indoor,10.000027,607759.3646,4822879.47,131.2067,607768.5066,4822875.417,130.4133,1
3500,Polyline Z,10.013264,9.873363,unknown,indoor,1.269214,607768.5066,4822875.417,130.4133,607769.6669,4822874.902,130.2879,1
3501,Polyline Z,10.72323,9.771207,unknown,indoor,10.000045,607763.5291,4822861.129,130.1673,607754.4256,4822865.267,131.1443,1
3502,Polyline Z,11.279155,10.380926,unknown,indoor,9.999912,607754.4256,4822865.267,131.1443,607745.3222,4822869.406,132.1824,1
3503,Polyline Z,11.560724,11.560724,unknown,indoor,0.483322,607745.3222,4822869.406,132.1824,607744.8822,4822869.606,132.2382,1
3504,Polyline Z,1.052348,0.412096,unknown,indoor,4.32201,607744.8822,4822869.606,132.2382,607746.6612,4822873.545,132.2229,1
3505,Polyline Z,2.646975,1.483811,unknown,indoor,10.000004,607779.6634,4822862.71,129.0464,607783.7642,4822871.83,129.0114,1
3506,Polyline Z,3.608496,3.426398,unknown,indoor,10.000004,607791.9657,4822890.071,128.7233,607796.0665,4822899.192,128.3807,1
3507,Polyline Z,2.910569,2.189616,unknown,indoor,10.000004,607787.8649,4822880.951,128.9423,607791.9657,4822890.071,128.7233,1
3508,Polyline Z,1.272294,0.719014,unknown,indoor,9.999963,607783.7642,4822871.83,129.0114,607787.8649,4822880.951,128.9423,1
3509,Polyline Z,3.318691,3.152504,unknown,indoor,3.222617,607796.0665,4822899.192,128.3807,607797.388,4822902.131,128.2791,1
3510,Polyline Z,1.911344,1.237766,unknown,indoor,10.000046,607779.6634,4822862.71,129.0464,607775.5949,4822853.575,128.9226,1
3511,Polyline Z,1.918255,0.764005,unknown,indoor,4.510707,607763.3896,4822826.17,128.9863,607761.5544,4822822.049,129.0069,1
3512,Polyline Z,5.151171,3.915877,unknown,indoor,10.000005,607767.458,4822835.305,128.5948,607763.3896,4822826.17,128.9863,1
3513,Polyline Z,3.381518,2.181716,unknown,indoor,10.000046,607771.5265,4822844.44,128.798,607767.458,4822835.305,128.5948,1
3514,Polyline Z,2.771371,1.245963,unknown,indoor,9.999914,607775.5949,4822853.575,128.9226,607771.5265,4822844.44,128.798,1
3515,Polyline Z,3.007268,0.979004,unknown,indoor,9.999983,607761.5544,4822822.049,129.0069,607752.4144,4822826.106,128.9298,1
3516,Polyline Z,2.803854,1.844001,unknown,indoor,4.058664,607752.4144,4822826.106,128.9298,607748.7048,4822827.753,128.855,1
3517,Polyline Z,3.812478,2.317287,unknown,indoor,10.000023,607745.4982,4822820.636,128.8422,607741.3847,4822811.522,128.9384,1
3518,Polyline Z,2.824983,1.404914,unknown,indoor,3.050119,607741.3847,4822811.522,128.9384,607740.13,4822808.742,128.9778,1
3519,Polyline Z,4.283539,1.375716,unknown,indoor,6.284349,607740.13,4822808.742,128.9778,607737.5475,4822803.012,129.0642,1
3520,Polyline Z,0.1,0.1,unknown,indoor,10.000018,607737.5475,4822803.012,129.0642,607746.6898,4822798.96,128.5448,1
3521,Polyline Z,0.811796,0.416488,unknown,indoor,4.950089,607755.8321,4822794.908,128.5711,607760.3576,4822792.903,128.552,1
3522,Polyline Z,2.982346,1.220755,unknown,indoor,10.000018,607746.6898,4822798.96,128.5448,607755.8321,4822794.908,128.5711,1
3523,Polyline Z,0.077588,0.059091,unknown,indoor,9.999953,607884.4205,4822933.5,128.0508,607893.2845,4822928.871,128.0567,1
3524,Polyline Z,0.041578,0.027226,unknown,indoor,10.000088,607893.2845,4822928.871,128.0567,607902.1486,4822924.242,128.0541,1
3525,Polyline Z,0.032884,0.015598,unknown,indoor,8.100923,607902.1486,4822924.242,128.0541,607909.3293,4822920.492,128.0551,1
3526,Polyline Z,0.050146,0.035634,unknown,indoor,10.000015,607909.3293,4822920.492,128.0551,607918.1929,4822915.862,128.0587,1
3527,Polyline Z,0.178451,0.16919,unknown,indoor,2.48578,607927.0564,4822911.232,128.0513,607929.2597,4822910.081,128.0471,1
3528,Polyline Z,0.146919,0.074309,unknown,indoor,9.999973,607918.1929,4822915.862,128.0587,607927.0564,4822911.232,128.0513,1
3529,Polyline Z,0.409962,0.264898,unknown,indoor,9.99995,607929.2597,4822910.081,128.0471,607938.1226,4822905.45,128.0206,1
3530,Polyline Z,0.531945,0.305463,unknown,indoor,9.99995,607946.9856,4822900.819,127.9775,607955.8485,4822896.187,128.0029,1
3531,Polyline Z,0.517118,0.430644,unknown,indoor,10.000039,607938.1226,4822905.45,128.0206,607946.9856,4822900.819,127.9775,1
3532,Polyline Z,0.469852,0.411581,unknown,indoor,2.021237,607955.8485,4822896.187,128.0029,607957.6399,4822895.251,128.0112,1
3533,Polyline Z,0.180164,0.146621,unknown,indoor,10.000007,607946.4701,4822943.229,128.018,607941.8622,4822934.354,128.0033,1
3534,Polyline Z,0.178724,0.170264,unknown,indoor,7.349556,607932.6463,4822916.604,128.0345,607929.2597,4822910.081,128.0471,1
3535,Polyline Z,0.218105,0.20332,unknown,indoor,9.999918,607937.2542,4822925.479,128.0142,607932.6463,4822916.604,128.0345,1
3536,Polyline Z,0.205024,0.122426,unknown,indoor,10.000053,607941.8622,4822934.354,128.0033,607937.2542,4822925.479,128.0142,1
3537,Polyline Z,16.268944,9.47317,unknown,indoor,9.999971,607973.9905,4822725.559,125.9593,607983.8599,4822723.948,125.0149,1
3538,Polyline Z,25.264422,12.101886,unknown,indoor,10.000069,607993.7293,4822722.337,124.9967,608003.5988,4822720.727,126.1853,1
3539,Polyline Z,1.707834,0.756263,unknown,indoor,9.999987,607983.8599,4822723.948,125.0149,607993.7293,4822722.337,124.9967,1
3540,Polyline Z,3.442836,2.969512,unknown,indoor,4.118382,608023.3376,4822717.505,126.4332,608027.4022,4822716.842,126.3109,1
3541,Polyline Z,2.169396,1.061318,unknown,indoor,9.999971,608013.4682,4822719.116,126.4646,608023.3376,4822717.505,126.4332,1
3542,Polyline Z,3.260149,2.793268,unknown,indoor,9.999987,608003.5988,4822720.727,126.1853,608013.4682,4822719.116,126.4646,1
3543,Polyline Z,0.68239,0.543688,unknown,indoor,5.387688,608027.4022,4822716.842,126.3109,608026.51,4822711.528,126.2816,1
3544,Polyline Z,1.146427,0.555453,unknown,indoor,9.999967,608037.0307,4822697.934,126.0954,608046.9251,4822696.484,126.0398,1
3545,Polyline Z,0.278751,0.19856,unknown,indoor,4.02185,608046.9251,4822696.484,126.0398,608050.9045,4822695.902,126.0318,1
3546,Polyline Z,0.969704,0.372448,unknown,indoor,9.999999,608050.9045,4822695.902,126.0318,608049.2531,4822686.039,126.0689,1
3547,Polyline Z,0.089013,0.089013,unknown,indoor,0.436299,608049.2531,4822686.039,126.0689,608049.181,4822685.609,126.0685,1
3548,Polyline Z,0.648765,0.229451,unknown,indoor,10.000015,608049.181,4822685.609,126.0685,608047.5295,4822675.746,126.0519,1
3549,Polyline Z,0.554315,0.178972,unknown,indoor,8.577996,608047.5295,4822675.746,126.0519,608046.1128,4822667.286,126.0435,1
3550,Polyline Z,0.983608,0.983608,unknown,indoor,0.504914,608046.1128,4822667.286,126.0435,608046.5225,4822666.991,126.0386,1
3551,Polyline Z,0.850093,0.306742,unknown,indoor,9.999977,608046.5225,4822666.991,126.0386,608054.6354,4822661.144,126.0351,1
3552,Polyline Z,5.446151,2.468246,unknown,indoor,10.000035,608103.3129,4822626.066,126.9236,608111.4258,4822620.219,127.0775,1
3553,Polyline Z,5.265949,2.562878,unknown,indoor,9.999977,608095.2,4822631.912,127.0974,608103.3129,4822626.066,126.9236,1
3554,Polyline Z,6.688086,4.33786,unknown,indoor,9.999977,608087.0871,4822637.759,126.8203,608095.2,4822631.912,127.0974,1
3555,Polyline Z,4.892927,4.141058,unknown,indoor,9.999977,608078.9742,4822643.605,126.4062,608087.0871,4822637.759,126.8203,1
3556,Polyline Z,3.156993,2.640065,unknown,indoor,10.000058,608070.8612,4822649.451,126.1422,608078.9742,4822643.605,126.4062,1
3557,Polyline Z,1.723266,0.980914,unknown,indoor,10.000035,608062.7483,4822655.298,126.0442,608070.8612,4822649.451,126.1422,1
3558,Polyline Z,0.1,0.1,unknown,indoor,3.30052,608111.4258,4822620.219,127.0775,608114.1035,4822618.29,126.0887,1
3559,Polyline Z,0.207013,0.090873,unknown,indoor,9.999977,608054.6354,4822661.144,126.0351,608062.7483,4822655.298,126.0442,1
3560,Polyline Z,17.293239,11.095103,unknown,indoor,10.000024,608114.1035,4822618.29,126.0887,608112.4748,4822608.423,125.0129,1
3561,Polyline Z,4.07878,3.315777,unknown,indoor,4.922227,608105.96,4822568.957,126.0377,608105.1583,4822564.101,126.2009,1
3562,Polyline Z,5.792628,3.737823,unknown,indoor,10.000024,608107.5887,4822578.824,125.6684,608105.96,4822568.957,126.0377,1
3563,Polyline Z,1.195221,0.833978,unknown,indoor,10.000024,608109.2174,4822588.69,125.7167,608107.5887,4822578.824,125.6684,1
3564,Polyline Z,1.469316,0.779997,unknown,indoor,10.000024,608110.8461,4822598.557,125.6889,608109.2174,4822588.69,125.7167,1
3565,Polyline Z,13.287757,6.770991,unknown,indoor,9.999926,608112.4748,4822608.423,125.0129,608110.8461,4822598.557,125.6889,1
3566,Polyline Z,2.331103,2.303062,unknown,indoor,1.806368,608105.1583,4822564.101,126.2009,608104.8638,4822562.319,126.2425,1
3567,Polyline Z,3.295992,2.900557,unknown,indoor,9.438105,608104.8638,4822562.319,126.2425,608103.3249,4822553.007,126.5162,1
3568,Polyline Z,1.872692,0.769429,unknown,indoor,9.99999,608103.3249,4822553.007,126.5162,608101.6952,4822543.14,126.5681,1
3569,Polyline Z,3.022339,2.106721,unknown,indoor,5.496472,608096.8062,4822513.541,125.9072,608095.9105,4822508.118,126.023,1
3570,Polyline Z,3.441487,2.014015,unknown,indoor,10.000089,608098.4359,4822523.408,126.076,608096.8062,4822513.541,125.9072,1
3571,Polyline Z,3.091556,2.890127,unknown,indoor,9.99999,608100.0656,4822533.274,126.365,608098.4359,4822523.408,126.076,1
3572,Polyline Z,2.854305,2.031432,unknown,indoor,9.999974,608101.6952,4822543.14,126.5681,608100.0656,4822533.274,126.365,1
3573,Polyline Z,4.592472,4.110441,unknown,indoor,9.999966,608046.7391,4822561.55,126.3388,608056.627,4822560.057,126.7498,1
3574,Polyline Z,1.669413,1.417906,unknown,indoor,7.227086,608096.1788,4822554.086,126.6187,608103.3249,4822553.007,126.5162,1
3575,Polyline Z,1.712503,1.68307,unknown,indoor,9.999966,608086.2909,4822555.579,126.787,608096.1788,4822554.086,126.6187,1
3576,Polyline Z,1.586019,1.307564,unknown,indoor,10.00005,608076.4029,4822557.071,126.9178,608086.2909,4822555.579,126.787,1
