OBJECTID *,start_x,start_y,start_z,end_x,end_y,end_z
1122,607689.4943,4822556.713,128.0357,607691.1264,4822559.238,127.9778
1123,607691.1264,4822559.238,127.9778,607696.2989,4822564.209,127.7169
1124,607691.1264,4822559.238,127.9778,607696.2989,4822564.209,127.7169
1125,607696.2989,4822564.209,127.7169,607701.9771,4822567.866,127.199
1126,607696.2989,4822564.209,127.7169,607701.9771,4822567.866,127.199
1127,607684.4511,4822573.417,128.2384,607683.8135,4822569.973,128.2285
1128,607684.4511,4822573.417,128.2384,607683.8135,4822569.973,128.2285
1129,607683.8135,4822569.973,128.2285,607683.5662,4822568.637,128.222
1130,607683.8135,4822569.973,128.2285,607683.5662,4822568.637,128.222
1131,607683.5662,4822568.637,128.222,607685.6667,4822564.627,128.0719
1132,607683.5662,4822568.637,128.222,607685.6667,4822564.627,128.0719
1133,607685.6667,4822564.627,128.0719,607687.7401,4822561.806,127.9891
1134,607685.6667,4822564.627,128.0719,607687.7401,4822561.806,127.9891
1135,607687.7401,4822561.806,127.9891,607691.1264,4822559.238,127.9778
1136,607687.7401,4822561.806,127.9891,607691.1264,4822559.238,127.9778
1137,607756.8113,4822585.364,126.8599,607764.0668,4822578.483,126.6979
1138,607756.8113,4822585.364,126.8599,607764.0668,4822578.483,126.6979
1139,607764.0668,4822578.483,126.6979,607769.8491,4822572.998,126.4674
1140,607764.0668,4822578.483,126.6979,607769.8491,4822572.998,126.4674
1141,607769.8491,4822572.998,126.4674,607768.7368,4822573.272,126.5122
1142,607769.8491,4822572.998,126.4674,607768.7368,4822573.272,126.5122
1143,607768.7368,4822573.272,126.5122,607759.0265,4822575.662,126.688
1144,607768.7368,4822573.272,126.5122,607759.0265,4822575.662,126.688
1145,607759.0265,4822575.662,126.688,607751.118,4822577.608,126.6694
1146,607759.0265,4822575.662,126.688,607751.118,4822577.608,126.6694
1147,607751.118,4822577.608,126.6694,607741.6179,4822580.73,126.6472
1148,607751.118,4822577.608,126.6694,607741.6179,4822580.73,126.6472
1149,607722.6177,4822586.974,126.8718,607722.2083,4822587.109,126.8763
1150,607722.6177,4822586.974,126.8718,607722.2083,4822587.109,126.8763
1151,607732.1178,4822583.852,126.7483,607722.6177,4822586.974,126.8718
1152,607732.1178,4822583.852,126.7483,607722.6177,4822586.974,126.8718
1153,607741.6179,4822580.73,126.6472,607732.1178,4822583.852,126.7483
1154,607741.6179,4822580.73,126.6472,607732.1178,4822583.852,126.7483
1155,607722.2083,4822587.109,126.8763,607722.2205,4822587.138,126.8765
1156,607722.2083,4822587.109,126.8763,607722.2205,4822587.138,126.8765
1157,607722.2205,4822587.138,126.8765,607722.9006,4822588.786,126.8881
1158,607722.2205,4822587.138,126.8765,607722.9006,4822588.786,126.8881
1159,607722.9006,4822588.786,126.8881,607713.372,4822591.82,127.0447
1160,607722.9006,4822588.786,126.8881,607713.372,4822591.82,127.0447
1161,607703.8434,4822594.854,127.7413,607702.1742,4822595.386,127.8594
1162,607703.8434,4822594.854,127.7413,607702.1742,4822595.386,127.8594
1163,607713.372,4822591.82,127.0447,607703.8434,4822594.854,127.7413
1164,607713.372,4822591.82,127.0447,607703.8434,4822594.854,127.7413
1165,607702.1742,4822595.386,127.8594,607698.7622,4822589.477,127.8894
1166,607702.1742,4822595.386,127.8594,607698.7622,4822589.477,127.8894
1167,607698.7622,4822589.477,127.8894,607700.3265,4822588.669,127.7231
1168,607698.7622,4822589.477,127.8894,607700.3265,4822588.669,127.7231
1169,607700.3265,4822588.669,127.7231,607699.1587,4822579.363,127.1819
1170,607700.3265,4822588.669,127.7231,607699.1587,4822579.363,127.1819
1171,607699.1587,4822579.363,127.1819,607700.1771,4822575.813,127.0691
1172,607699.1587,4822579.363,127.1819,607700.1771,4822575.813,127.0691
1173,607700.1771,4822575.813,127.0691,607701.1667,4822573.563,127.0795
1174,607700.1771,4822575.813,127.0691,607701.1667,4822573.563,127.0795
1175,607701.1667,4822573.563,127.0795,607701.9771,4822567.866,127.199
1176,607701.1667,4822573.563,127.0795,607701.9771,4822567.866,127.199
1177,607701.9771,4822567.866,127.199,607704.5271,4822565.052,127.1593
1178,607701.9771,4822567.866,127.199,607704.5271,4822565.052,127.1593
1179,607704.5271,4822565.052,127.1593,607712.9381,4822559.643,127.0611
1180,607704.5271,4822565.052,127.1593,607712.9381,4822559.643,127.0611
1181,607712.9381,4822559.643,127.0611,607714.2019,4822558.831,127.0582
1182,607712.9381,4822559.643,127.0611,607714.2019,4822558.831,127.0582
1183,607714.2019,4822558.831,127.0582,607717.7018,4822556.743,127.028
1184,607714.2019,4822558.831,127.0582,607717.7018,4822556.743,127.028
1185,607717.7018,4822556.743,127.028,607721.1853,4822555.677,126.9808
1186,607717.7018,4822556.743,127.028,607721.1853,4822555.677,126.9808
1187,607721.1853,4822555.677,126.9808,607727.4709,4822556.733,126.8591
1188,607721.1853,4822555.677,126.9808,607727.4709,4822556.733,126.8591
1189,607727.4709,4822556.733,126.8591,607730.4064,4822560.112,126.7743
1190,607727.4709,4822556.733,126.8591,607730.4064,4822560.112,126.7743
1191,607730.4064,4822560.112,126.7743,607734.7545,4822564.581,126.6598
1192,607730.4064,4822560.112,126.7743,607734.7545,4822564.581,126.6598
1193,607734.7545,4822564.581,126.6598,607742.7494,4822570.588,126.5206
1194,607734.7545,4822564.581,126.6598,607742.7494,4822570.588,126.5206
1195,607742.7494,4822570.588,126.5206,607747.5674,4822574.208,126.5762
1196,607742.7494,4822570.588,126.5206,607747.5674,4822574.208,126.5762
1197,607747.5674,4822574.208,126.5762,607749.3492,4822575.547,126.6144
1198,607747.5674,4822574.208,126.5762,607749.3492,4822575.547,126.6144
1199,607749.3492,4822575.547,126.6144,607751.118,4822577.608,126.6694
1200,607749.3492,4822575.547,126.6144,607751.118,4822577.608,126.6694
1201,607677.5988,4822615.777,131.0204,607684.3144,4822610.674,129.4036
1202,607677.5988,4822615.777,131.0204,607684.3144,4822610.674,129.4036
1203,607684.3144,4822610.674,129.4036,607688.2802,4822608.249,128.6553
1204,607684.3144,4822610.674,129.4036,607688.2802,4822608.249,128.6553
1205,607688.2802,4822608.249,128.6553,607690.4933,4822607.296,128.433
1206,607688.2802,4822608.249,128.6553,607690.4933,4822607.296,128.433
1207,607690.4933,4822607.296,128.433,607684.0162,4822599.677,128.3738
1208,607690.4933,4822607.296,128.433,607684.0162,4822599.677,128.3738
1209,607684.0162,4822599.677,128.3738,607683.9347,4822599.582,128.3704
1210,607684.0162,4822599.677,128.3738,607683.9347,4822599.582,128.3704
1211,607683.9347,4822599.582,128.3704,607683.9407,4822599.577,128.37
1212,607683.9347,4822599.582,128.3704,607683.9407,4822599.577,128.37
1213,607683.9407,4822599.577,128.37,607685.2351,4822598.603,128.3009
1214,607683.9407,4822599.577,128.37,607685.2351,4822598.603,128.3009
1215,607649.5438,4822582.556,129.7145,607654.7286,4822588.771,129.4637
1216,607649.5438,4822582.556,129.7145,607654.7286,4822588.771,129.4637
1217,607654.7286,4822588.771,129.4637,607657.0317,4822593.796,129.4482
1218,607654.7286,4822588.771,129.4637,607657.0317,4822593.796,129.4482
1219,607657.0317,4822593.796,129.4482,607657.1095,4822597.211,129.7194
1220,607657.0317,4822593.796,129.4482,607657.1095,4822597.211,129.7194
1221,607657.1095,4822597.211,129.7194,607657.154,4822599.162,129.8918
1222,607657.1095,4822597.211,129.7194,607657.154,4822599.162,129.8918
1223,607657.154,4822599.162,129.8918,607657.2404,4822602.953,130.2136
1224,607657.154,4822599.162,129.8918,607657.2404,4822602.953,130.2136
1225,607657.2404,4822602.953,130.2136,607657.6431,4822608.081,130.7411
1226,607657.2404,4822602.953,130.2136,607657.6431,4822608.081,130.7411
1227,607657.6431,4822608.081,130.7411,607658.5721,4822609.23,130.8505
1228,607657.6431,4822608.081,130.7411,607658.5721,4822609.23,130.8505
1229,607658.5721,4822609.23,130.8505,607659.5973,4822610.499,130.9472
1230,607658.5721,4822609.23,130.8505,607659.5973,4822610.499,130.9472
1231,607659.5973,4822610.499,130.9472,607659.9803,4822610.973,130.9737
1232,607659.5973,4822610.499,130.9472,607659.9803,4822610.973,130.9737
1233,607659.9803,4822610.973,130.9737,607657.7038,4822618.913,131.1649
1234,607659.9803,4822610.973,130.9737,607657.7038,4822618.913,131.1649
1235,607657.7038,4822618.913,131.1649,607652.0409,4822627.155,131.3156
1236,607657.7038,4822618.913,131.1649,607652.0409,4822627.155,131.3156
1237,607652.0409,4822627.155,131.3156,607651.4906,4822627.956,131.3416
1238,607652.0409,4822627.155,131.3156,607651.4906,4822627.956,131.3416
1239,607651.4906,4822627.956,131.3416,607651.4624,4822627.935,131.3417
1240,607651.4906,4822627.956,131.3416,607651.4624,4822627.935,131.3417
1241,607643.4585,4822621.999,131.4067,607638.355,4822618.214,131.3423
1242,607643.4585,4822621.999,131.4067,607638.355,4822618.214,131.3423
1243,607651.4624,4822627.935,131.3417,607643.4585,4822621.999,131.4067
1244,607651.4624,4822627.935,131.3417,607643.4585,4822621.999,131.4067
1245,607930.651,4822570.592,125.595,607931.0457,4822580.585,125.7607
1246,607930.651,4822570.592,125.595,607931.0457,4822580.585,125.7607
1247,607931.0457,4822580.585,125.7607,607931.0818,4822581.497,125.7858
1248,607931.0457,4822580.585,125.7607,607931.0818,4822581.497,125.7858
1249,607951.2645,4822638.399,126.0031,607961.1712,4822637.037,126.0004
1250,607951.2645,4822638.399,126.0031,607961.1712,4822637.037,126.0004
1251,607961.1712,4822637.037,126.0004,607967.8979,4822636.112,126
1252,607961.1712,4822637.037,126.0004,607967.8979,4822636.112,126
1253,607967.8979,4822636.112,126,607977.8672,4822636.895,126.0004
1254,607967.8979,4822636.112,126,607977.8672,4822636.895,126.0004
1255,607977.8672,4822636.895,126.0004,607978.0256,4822636.908,126.0004
1256,607977.8672,4822636.895,126.0004,607978.0256,4822636.908,126.0004
1257,607978.0256,4822636.908,126.0004,607987.3323,4822633.249,126
1258,607978.0256,4822636.908,126.0004,607987.3323,4822633.249,126
1259,607987.3323,4822633.249,126,607989.7268,4822632.308,126.0004
1260,607987.3323,4822633.249,126,607989.7268,4822632.308,126.0004
1261,607989.7268,4822632.308,126.0004,607999.4263,4822629.875,126.0005
1262,607989.7268,4822632.308,126.0004,607999.4263,4822629.875,126.0005
1263,607999.4263,4822629.875,126.0005,608001.9204,4822629.249,125.9993
1264,607999.4263,4822629.875,126.0005,608001.9204,4822629.249,125.9993
1265,608001.9204,4822629.249,125.9993,608010.5648,4822624.222,125.9908
1266,608001.9204,4822629.249,125.9993,608010.5648,4822624.222,125.9908
1267,608019.2093,4822619.194,125.9466,608021.5121,4822617.855,125.9205
1268,608019.2093,4822619.194,125.9466,608021.5121,4822617.855,125.9205
1269,608010.5648,4822624.222,125.9908,608019.2093,4822619.194,125.9466
1270,608010.5648,4822624.222,125.9908,608019.2093,4822619.194,125.9466
1271,608021.5121,4822617.855,125.9205,608030.7645,4822614.061,125.9051
1272,608021.5121,4822617.855,125.9205,608030.7645,4822614.061,125.9051
1273,608030.7645,4822614.061,125.9051,608033.7128,4822612.853,125.9006
1274,608030.7645,4822614.061,125.9051,608033.7128,4822612.853,125.9006
1275,608033.7128,4822612.853,125.9006,608033.1682,4822609.033,125.8853
1276,608033.7128,4822612.853,125.9006,608033.1682,4822609.033,125.8853
1277,608033.1682,4822609.033,125.8853,608033.0157,4822607.964,125.896
1278,608033.1682,4822609.033,125.8853,608033.0157,4822607.964,125.896
1279,608033.0157,4822607.964,125.896,608032.1227,4822601.696,125.9467
1280,608033.0157,4822607.964,125.896,608032.1227,4822601.696,125.9467
1281,608032.1227,4822601.696,125.9467,608030.7023,4822591.797,125.9472
1282,608032.1227,4822601.696,125.9467,608030.7023,4822591.797,125.9472
1283,608027.8615,4822572,125.6903,608027.5307,4822569.695,125.6498
1284,608027.8615,4822572,125.6903,608027.5307,4822569.695,125.6498
1285,608029.2819,4822581.899,125.8576,608027.8615,4822572,125.6903
1286,608029.2819,4822581.899,125.8576,608027.8615,4822572,125.6903
1287,608030.7023,4822591.797,125.9472,608029.2819,4822581.899,125.8576
1288,608030.7023,4822591.797,125.9472,608029.2819,4822581.899,125.8576
1289,608027.5307,4822569.695,125.6498,608026.1263,4822559.794,125.9706
1290,608027.5307,4822569.695,125.6498,608026.1263,4822559.794,125.9706
1291,608023.3176,4822539.992,125.7443,608022.349,4822533.163,125.7275
1292,608023.3176,4822539.992,125.7443,608022.349,4822533.163,125.7275
1293,608024.722,4822549.893,125.6187,608023.3176,4822539.992,125.7443
1294,608024.722,4822549.893,125.6187,608023.3176,4822539.992,125.7443
1295,608026.1263,4822559.794,125.9706,608024.722,4822549.893,125.6187
1296,608026.1263,4822559.794,125.9706,608024.722,4822549.893,125.6187
1297,608022.349,4822533.163,125.7275,608019.4288,4822530.35,125.8482
1298,608022.349,4822533.163,125.7275,608019.4288,4822530.35,125.8482
1299,608019.4288,4822530.35,125.8482,608017.4581,4822526.275,125.6617
1300,608019.4288,4822530.35,125.8482,608017.4581,4822526.275,125.6617
1301,608017.4581,4822526.275,125.6617,608016.7192,4822521.475,125.4312
1302,608017.4581,4822526.275,125.6617,608016.7192,4822521.475,125.4312
1303,608001.9204,4822629.249,125.9993,608011.6409,4822631.597,125.9717
1304,608001.9204,4822629.249,125.9993,608011.6409,4822631.597,125.9717
1305,608011.6409,4822631.597,125.9717,608015.2252,4822632.462,125.952
1306,608011.6409,4822631.597,125.9717,608015.2252,4822632.462,125.952
1307,608015.2252,4822632.462,125.952,608021.6123,4822633.732,125.9655
1308,608015.2252,4822632.462,125.952,608021.6123,4822633.732,125.9655
1309,608021.6123,4822633.732,125.9655,608028.9534,4822630.95,125.9801
1310,608021.6123,4822633.732,125.9655,608028.9534,4822630.95,125.9801
1311,608028.9534,4822630.95,125.9801,608032.8646,4822626.403,125.9774
1312,608028.9534,4822630.95,125.9801,608032.8646,4822626.403,125.9774
1313,608032.8646,4822626.403,125.9774,608034.9712,4822620.016,125.9767
1314,608032.8646,4822626.403,125.9774,608034.9712,4822620.016,125.9767
1315,608034.9712,4822620.016,125.9767,608033.7128,4822612.853,125.9006
1316,608034.9712,4822620.016,125.9767,608033.7128,4822612.853,125.9006
1317,608033.7128,4822612.853,125.9006,608042.9715,4822610.913,125.9499
1318,608033.7128,4822612.853,125.9006,608042.9715,4822610.913,125.9499
1319,608042.9715,4822610.913,125.9499,608048.5537,4822606.97,125.9482
1320,608042.9715,4822610.913,125.9499,608048.5537,4822606.97,125.9482
1321,608048.5537,4822606.97,125.9482,608053.0763,4822599.078,126.1213
1322,608048.5537,4822606.97,125.9482,608053.0763,4822599.078,126.1213
1323,608053.0763,4822599.078,126.1213,608056.4243,4822593.877,126.5657
1324,608053.0763,4822599.078,126.1213,608056.4243,4822593.877,126.5657
1325,608056.4243,4822593.877,126.5657,608061.1244,4822590.52,126.832
1326,608056.4243,4822593.877,126.5657,608061.1244,4822590.52,126.832
1327,608061.1244,4822590.52,126.832,608070.5804,4822587.267,126.9901
1328,608061.1244,4822590.52,126.832,608070.5804,4822587.267,126.9901
1329,608070.5804,4822587.267,126.9901,608072.6296,4822586.562,127.0001
1330,608070.5804,4822587.267,126.9901,608072.6296,4822586.562,127.0001
1331,608072.6296,4822586.562,127.0001,608082.5289,4822585.146,126.9235
1332,608072.6296,4822586.562,127.0001,608082.5289,4822585.146,126.9235
1333,608082.5289,4822585.146,126.9235,608087.3614,4822584.455,126.7959
1334,608082.5289,4822585.146,126.9235,608087.3614,4822584.455,126.7959
1335,608087.3614,4822584.455,126.7959,608093.2089,4822583.605,126.5846
1336,608087.3614,4822584.455,126.7959,608093.2089,4822583.605,126.5846
1337,608093.2089,4822583.605,126.5846,608098.7907,4822583.706,126.3623
1338,608093.2089,4822583.605,126.5846,608098.7907,4822583.706,126.3623
1339,608098.7907,4822583.706,126.3623,608102.6145,4822586.1,126.2049
1340,608098.7907,4822583.706,126.3623,608102.6145,4822586.1,126.2049
1341,608095.0906,4822647.433,126.3849,608091.2559,4822646.216,126.407
1342,608095.0906,4822647.433,126.3849,608091.2559,4822646.216,126.407
1343,608091.2559,4822646.216,126.407,608086.1568,4822645.246,126.3583
1344,608091.2559,4822646.216,126.407,608086.1568,4822645.246,126.3583
1345,608072.6466,4822664.347,125.7529,608075.7111,4822665.218,125.7814
1346,608072.6466,4822664.347,125.7529,608075.7111,4822665.218,125.7814
1347,608075.7111,4822665.218,125.7814,608079.9262,4822674.286,125.1913
1348,608075.7111,4822665.218,125.7814,608079.9262,4822674.286,125.1913
1349,608088.3562,4822692.423,125.2034,608089.3312,4822694.52,125.2891
1350,608088.3562,4822692.423,125.2034,608089.3312,4822694.52,125.2891
1351,608084.1412,4822683.355,124.5769,608088.3562,4822692.423,125.2034
1352,608084.1412,4822683.355,124.5769,608088.3562,4822692.423,125.2034
1353,608079.9262,4822674.286,125.1913,608084.1412,4822683.355,124.5769
1354,608079.9262,4822674.286,125.1913,608084.1412,4822683.355,124.5769
1355,607849.2281,4822462.828,125.9906,607854.1352,4822454.115,126.0154
1356,607849.2281,4822462.828,125.9906,607854.1352,4822454.115,126.0154
1357,607854.1352,4822454.115,126.0154,607858.7516,4822445.917,126.0059
1358,607854.1352,4822454.115,126.0154,607858.7516,4822445.917,126.0059
1359,607858.7516,4822445.917,126.0059,607860.849,4822440.097,126.006
1360,607858.7516,4822445.917,126.0059,607860.849,4822440.097,126.006
1361,607860.849,4822440.097,126.006,607861.9354,4822434.837,126.0069
1362,607860.849,4822440.097,126.006,607861.9354,4822434.837,126.0069
1363,607861.9354,4822434.837,126.0069,607861.8922,4822424.838,125.9551
1364,607861.9354,4822434.837,126.0069,607861.8922,4822424.838,125.9551
1365,607861.8922,4822424.838,125.9551,607861.8635,4822418.184,125.9386
1366,607861.8922,4822424.838,125.9551,607861.8635,4822418.184,125.9386
1367,607770.9841,4822814.469,128.923,607771.513,4822810.711,128.923
1368,607770.9841,4822814.469,128.923,607771.513,4822810.711,128.923
1369,607771.513,4822810.711,128.923,607771.8312,4822808.506,128.8898
1370,607771.513,4822810.711,128.923,607771.8312,4822808.506,128.8898
1371,607771.8312,4822808.506,128.8898,607768.3236,4822799.141,128.7268
1372,607771.8312,4822808.506,128.8898,607768.3236,4822799.141,128.7268
1373,607768.3236,4822799.141,128.7268,607768.2981,4822799.073,128.725
1374,607768.3236,4822799.141,128.7268,607768.2981,4822799.073,128.725
1375,607768.2981,4822799.073,128.725,607766.6027,4822789.926,128.467
1376,607768.2981,4822799.073,128.725,607766.6027,4822789.926,128.467
1377,607766.6027,4822789.926,128.467,607770.8758,4822785.973,128.3482
